9, 10.00 , 90.00 ,Window type 9,,,,,,,,,,,,,,,,,,,,,,,,
10, 1.00 , 10.00 ,Window type 10,,,,,,,,,,,,,,,,,,,,,,,,
11, 3.00 , 33.00 ,Window type 11,,,,,,,,,,,,,,,,,,,,,,,,
12, 5.00 , 60.00 ,Window type 12,,,,,,,,,,,,,,,,,,,,,,,,
13, 7.00 , 91.00 ,Window type 13,,,,,,,,,,,,,,,,,,,,,,,,
14, 9.00 , 126.00 ,Window type 14,,,,,,,,,,,,,,,,,,,,,,,,
15, 1.00 , 15.00 ,Window type 15,,,,,,,,,,,,,,,,,,,,,,,,
1, 1.00 , 1.00 ,Window type 16,,,,,,,,,,,,,,,,,,,,,,,,
2, 3.00 , 6.00 ,Window type 17,,,,,,,,,,,,,,,,,,,,,,,,
3, 5.00 , 15.00 ,Window type 30,,,,,,,,,,,,,,,,,,,,,,,,
,, 684.00 ,m,,,,,,,,,,,,,,,,,,,,,,,,
,,,Plastering to reveals internally,,,,,,,,,,,,,,,,,,,,,,,,
1, 5.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,
, 0.12 , 0.58 ,&,,,,,,,,,,,,,,,,,,,,,,,,
2, 8.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,
, 0.12 , 1.84 ,Paint to ditto in narrow widths,,,,,,,,,,,,,,,,,,,,,,,,
3, 14.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,
, 0.12 , 4.83 ,&,,,,,,,,,,,,,,,,,,,,,,,,
4, 17.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,
, 0.12 , 7.82 ,Plastering to reveals externally,,,,,,,,,,,,,,,,,,,,,,,,
5, 20.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,
, 0.12 , 11.50 ,&,,,,,,,,,,,,,,,,,,,,,,,,
6, 23.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,
, 0.12 , 15.87 ,Paint to ditto in narrow widths,,,,,,,,,,,,,,,,,,,,,,,,
7, 26.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,
, 0.12 , 20.93 ,,,,,,,,,,,,,,,,,,,,,,,,,
8, 29.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,
, 0.12 , 26.68 ,,,,,,,,,,,,,,,,,,,,,,,,,
9, 32.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,
, 0.12 , 33.12 ,,,,,,,,,,,,,,,,,,,,,,,,,
10, 5.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,
, 0.12 , 5.75 ,,,,,,,,,,,,,,,,,,,,,,,,,
11, 11.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,
, 0.12 , 13.92 ,,,,,,,,,,,,,,,,,,,,,,,,,
12, 17.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,
, 0.12 , 23.46 ,,,,,,,,,,,,,,,,,,,,,,,,,
13, 23.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,
, 0.12 , 34.38 ,,,,,,,,,,,,,,,,,,,,,,,,,
14, 29.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,
, 0.12 , 46.69 ,,,,,,,,,,,,,,,,,,,,,,,,,
15, 5.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,
, 0.12 , 8.63 ,,,,,,,,,,,,,,,,,,,,,,,,,
1, 5.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,
, 0.12 , 0.58 ,,,,,,,,,,,,,,,,,,,,,,,,,
2, 11.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,
, 0.12 , 2.53 ,,,,,,,,,,,,,,,,,,,,,,,,,
3, 17.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,
, 0.12 , 5.87 ,,,,,,,,,,,,,,,,,,,,,,,,,
,, 264.96 ,m2,,,,,,,,,,,,,,,,,,,,,,,,
, 20.00 ,,Vibrated reinforced concrete grade 25 -20 mm stone in beams over openings,,,,,,,,,,,,,,,,,,,,,,,,
, 0.23 ,,,,,,,,,,,,,,,,,,,,,,,,,,
, 0.08 , 0.35 ,,,,,,,,,,,,,,,,,,,,,,,,,
, 10.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,
, 0.12 ,,,,,,,,,,,,,,,,,,,,,,,,,,
, 0.08 , 0.09 ,,,,,,,,,,,,,,,,,,,,,,,,,
,, 0.43 ,m3,,,,,,,,,,,,,,,,,,,,,,,,
,,,Reinforcement  bars - All sizes,,,,,,,,,,,,,,,,,,,,,,,,
, 38.81 , 38.81 ,kg,,,,,,,,,,,,,,,,,,,,,,,,
, 20.00 ,,Sawn formwork to sides of beams over openings,,,,,,,,,,,,,,,,,,,,,,,,
, 0.15 , 3.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
, 10.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,
, 0.15 , 1.50 ,,,,,,,,,,,,,,,,,,,,,,,,,
,, 4.50 ,m2,,,,,,,,,,,,,,,,,,,,,,,,
, 20.00 ,,Sawn formwork to soffits of beams over openings,,,,,,,,,,,,,,,,,,,,,,,,
, 0.23 , 4.60 ,,,,,,,,,,,,,,,,,,,,,,,,,
, 10.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,
, 0.12 , 1.15 ,,,,,,,,,,,,,,,,,,,,,,,,,
,, 5.75 ,m2,,,,,,,,,,,,,,,,,,,,,,,,

--- Sheet: Abstract ---
ABSTRACT,,,
,Adittions,Omissions,Quantity
Site Clearance,120,44,
, 120.00 , 44.00 ,
,,, 76.00 
Excav to remove vegtable soil,88.4916,44,
, 88.49 , 44.00 ,
,,, 44.49 
, -   , -   ,
,,, -   
, -   , -   ,
,,, -   
, -   , -   ,
,,, -   
, -   , -   ,
,,, -   
, -   , -   ,
,,, -   
, -   , -   ,
,,, -   
, -   , -   ,
,,, -   
, -   , -   ,
,,, -   
, -   , -   ,
,,, -   
, -   , -   ,
,,, -   
, -   , -   ,
,,, -   
, -   , -   ,
,,, -   
, -   , -   ,
,,, -   

--- Sheet: P&G Allowable ---
REAL BUILDING CONSTRUCTION MURAMBINDA  P&G ALLOWABLE,,,,,,,,,,,,ALLOWABLE,,,COSTS,,,,,,
,Establishment,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Totals,TTD ALLOWABLE,TTD  COSTS,GAIN / LOSS,TTD  P&G,TTD WAGES,TTD PLANT,TTD  P&G,TTD WAGES,TTD PLANT,LAST MONTH  GAIN/LOSS,THIS MONTH ONLY  GAIN/LOSS,LAST MONTH ONLY  GAIN/LOSS,
SITE ESTABLISHMENT,,,,,,,,,,,,,,,,,,,,,
Site structures," 1,000 ",,,,,,," 1,000 "," 1,000 "," 2,500 ","(1,500)"," 1,000 ",,," 2,500 ",,,,"-1,500 ",,
Sign boards, 800 ,,,,,,, 800 , 800 , 650 ,150 , 800 ,,, 650 ,,,, 150 ,,
Office Equipment, 500 ,,,,,,, 500 , 500 , 500 ,0 , 500 ,,, 500 ,,,, -   ,,
Hoarding, 500 ,,,,,,, 500 , 500 , -   ,500 , 500 ,,,,,,, 500 ,,
"Insurances,bonds etc"," 6,000 ",,,,,,," 6,000 "," 6,000 "," 6,000 ", -   ," 6,000 ",,," 6,000 ",,,, -   ,,
RUNNING COSTS,,,,,,,,,,,,,,,,,,,,,
Salaries and HO costs,," 2,000 "," 2,000 "," 2,000 "," 2,000 "," 2,000 "," 2,000 "," 12,000 "," 12,000 "," 9,800 ","2,200 ",," 12,000 ",,," 9,800 ",,," 2,200 ",,
P&G wages,, 250 , 250 , 250 , 250 , 250 , 250 ," 1,500 "," 1,500 ", -   ,"1,500 ",," 1,500 ",,,,,," 1,500 ",,
Cleaning Gang,, 150 , 150 , 150 , 150 , 150 , 150 , 900 , 900 , -   ,900 ,, 900 ,,,,,, 900 ,,
Scaffolding gang,,,,,,,, -   , -   , -   , -   ,, -   ,,,,,, -   ,,
Office Furniture , 300 ,,,,,,, 300 , 300 , 300 , -   , 300 ,,, 300 ,,,, -   ,,
Survey instruments,,,,,,,, -   , -   , -   , -   , -   ,,,,,,, -   ,,
Staff Cars,,,,,,,, -   , -   , -   , -   ,,, -   ,,,,, -   ,,
Vanettes,,,,,,,, -   , -   , -   , -   ,,, -   ,,,,, -   ,,
Transport,,,,,,,, -   , -   , -   , -   ,,, -   ,,,,, -   ,,
"Plant,cars & vans fuel and oils", 120.00 , 250 , 250 , 250 , 250 , 250 , 150 ," 1,520 "," 1,520 "," 1,500 ",20 ,,," 1,520 ",,," 1,500 ",, 20 ,,
Telephone,, 50 , 50 , 50 , 50 , 50 , 50 , 300 , 300 , 300 , -   , 300 ,,, 300 ,,,, -   ,,
"Beds , blankets and utensils"," 2,000 ",,,,,,," 2,000 "," 2,000 ", 750 ,"1,250 "," 2,000 ",,, 750 ,,,," 1,250 ",,
Accommodation,, 150 , 150 , 150 , 150 , 150 , 150 , 900 , 900 ," 1,600 ",(700), 900 ,,," 1,600 ",,,,-700 ,,
"Tea, sugar, lunch  etc",, 100 , 100 , 100 , 100 , 100 , 100 , 600 , 600 ," 2,500 ","(1,900)", 600 ,,," 2,500 ",,,,"-1,900 ",,
First aid box,, 50 ,,,,,, 50 , 50 , -   ,50 , 50 ,,,,,,, 50 ,,
Stationery and photocopy,, 50 ,,,,,, 50 , 50 , 10 ,40 , 50 ,,, 10 ,,,, 40 ,,
Small tools," 1,000 ",,,,,,," 1,000 "," 1,000 "," 1,200 ",(200)," 1,000 ",,," 1,200 ",,,,-200 ,,
Scaffolding, 500 ,,,,,,, 500 , 500 , 500 ,0 , 500 ,,, 500 ,,,, -   ,,
TOTAL PER MONTH," 12,720.00 "," 3,050 "," 2,950 "," 2,950 "," 2,950 "," 2,950 "," 2,850 "," 30,420 "," 30,420 "," 28,110 ","2,310 "," 14,500 "," 14,400 "," 1,520 "," 16,810 "," 9,800 "," 1,500 ", -   ," 2,310 ",,
ADD MARK-UP," 1,272.00 ", 305 , 295 , 295 , 295 , 295 , 285 ," 3,042 "," 3,042 ",,,,,,,,,,,,
GROSS ALLOWABLE," 13,992.00 "," 3,355 "," 3,245 "," 3,245 "," 3,245 "," 3,245 "," 3,135 "," 33,462 "," 33,462 ",,,,,,,,,,,,
MONTHLY CLAIM,"1,999,247 ","359,636 ","300,058 ","300,058 ","482,558 ","327,558 ","327,558 ","4,096,670 ","4,096,670 ",,,,,,,,,,,,
MONTHLY OVER CLAIM,"1,985,255 ","356,281 ","296,813 ","296,813 ","479,313 ","324,313 ","324,423 ","4,063,208 ","4,063,208 ",,,,,,,,,,,,
TOTAL OVERCLAIM,"1,985,255 ","2,341,535 ","2,638,348 ","2,935,160 ","3,414,473 ","3,738,785 ","4,063,208 ",,,,,,,,,,,,,,
TOTAL  ALLOWABLE,,,,,,,,,"30,420 ","28,110 ","2,310 ","14,500 ","14,400 ","1,520 ","16,810 ","9,800 ","1,500 ",0 ,"2,310 ",0 ,
TOTAL COSTS,,,,,,,,,,,,"16,810 ","9,800 ","1,500 ",,,,,,,
GAIN / LOSS,,,,,,,,,,,,"(2,310)","4,600 ",20 ,,,,,,,

--- Sheet: p & g ---
Item,Description,Qty,Rate ,,Amount
No.,,,,,
,BILL NO. 01,,,,
,PRELIMINARY & GENERALLY,,,,
A,Supervision,,,,
,General Foreman,8,400.00,,"3,200.00"
,Site Engineer,8,200.00,,"1,600.00"
,Site Quantity Surveyor,8,200.00,,"1,600.00"
,Site clerk,8,300.00,,"2,400.00"
B,Transport,,,,
,General  foreman and Contracts Manager ,8,200.00,,"1,600.00"
C,Protective clothing,,,,
,Overalls,25,13.00,,325.00
,Safety shoes,25,13.00,,325.00
,Gloves,75,3.00,,225.00
D,Equipment,,,,
,Dumpy level,1,,,100.00
,Theodolite,1,,,50.00
,Small tolls,item,,,600.00
E,Services costs,,,,
,Telephones,8,20.00,,160.00
,Subsistence,8,20.00,,160.00
,Printing and stationery,8,10.00,,80.00
F,Other costs (specify),,,,
,Scaffolding- contractors,6,50.00,,300.00
,Insurance,1,"2,500.00",,"2,500.00"
,TOTAL CARRIED TO MAIN SUMMARY,,,,"15,225.00"

--- Sheet: FD ---
item,,Quantity, Rate ,, Amount ,Rate,,Amount,LABOUR,PLANT,Crusher run,Polythene ,Ant Poison,3/4Stone,Cement,River Sand,Pit Sand,Mesh wire,Common Bricks,115 Brickforce,230 Brickforce,LABOUR,PLANT, Crusher run , Polythene , Ant poison , 3/4 Stone , Cement , River Sand , Pit Sand , Mesh wire , Common Bricks , 115 Brickforce , 230 Brickforce ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No.,BILL NO. 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FOUNDATIONS (Provisional-1500mm Depth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NOTE:Foundations have been measured to top of surface bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,                          _______________________,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SITE CLEARANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Clear site,all rubbish ,shrubs,hedges etc 1000mm around external faces of the building.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m2,76, 1.09 ,, 82.76 ,1.09,,82.76,75.24,0.00,,,,,,,,,,,,0.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pumping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Allow for keeping the excavation free from storm, surface water and mud by plumbing and baling.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,                          _______________________,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EXCAVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Excavate over site to remove vegetable soil average 150mm  deep and deposit on site not exceeding 100m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m2,44, 1.38 ,, 61.49 ,1.38,,61.49,55.90,0.00,,,,,,,,,,,,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Excavate over site to remove vegetable soil average 150mm  deep and cart away offsite.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m2,, 3.37 ,, -   ,3.37,,0.00,0.00,0.00,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Reducing levels under floors not exceeding 300 mm  deep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m3,, 12.18 ,, -   ,12.18,,0.00,0.00,0.00,,,,,,,,,,,, 11.07 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Excavate in pickable material for,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Column bases not exceeding 2 metres deep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m3,, 17.86 ,, -   ,17.86,,0.00,0.00,0.00,,,,,,,,,,,, 16.24 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Surface trenches not exceeding 2 metres deep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m3,119, 14.88 ,," 1,771.03 ",14.88,,"1,771.03","1,610.02",0.00,,,,,,,,,,,, 13.53 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Extra over excavation in pickable material for excavation in hard pickable material.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m3,3, 61.61 ,, 184.84 ,61.61,,184.84,168.04,0.00,,,,,,,,,,,,56.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ditto for excavation in rock.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m3,, 267.89 ,,by specialist,350.37,,by specialist,0.00,0.00,,,,,,,,,,,,243.5330394,74.98823013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Level and compact bottoms of trenches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m2,,,, -   ,,,0.00,0.00,0.00,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Level and compact bottoms of coloumn bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m2,,,, -   ,,,0.00,0.00,0.00,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Planking and strutting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Allow for maintaining and supporting sides of all excavations and making good all slips.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m2,330, 1.88 ,, 618.82 ,2.05,,675.93,562.56,51.92,,,,,,,,,,,,1.70,0.157322341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Redig from spoil heap, return, fill and well compact selected excavated material around foundations.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m3,50, 11.57 ,, 578.39 ,11.57,,578.39,525.81,0.00,,,,,,,,,,,,10.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Redig from spoil heap and cart off site.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m3,69, 14.29 ,, 985.82 ,14.29,,985.82,896.20,0.00,,,,,,,,,,,,12.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Formation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Scarify ground to a depth of 150 mm and compact  to 89% H.C.E. density.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m2,325, 1.34 ,, 435.32 , 2.29 ,,744.65,395.74,281.21,,,,,,,,,,,,1.22,0.865272877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Selected excavated material in filling to make up levels under floors and compact to 93% H.C.E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m2,,,, -   ,,,0.00,0.00,0.00,,,,,,,,,,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Approved imported inert granular material, spread, level and compact in maximum 150 mm layers to make up levels under floors to 95% H.C.E. density.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m3,49, 17.86 ,, 875.10 ,93.36,,"4,574.77",795.54,104.84, 65.17 ,,,,,,,,,,,16.23553596,2.139607671,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sundries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,250 Micron black polythene sheeting well lapped at junctions including all cutting and waste (measured nett) laid over filling to receive concrete.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m2,325, 0.31 ,, 100.60 ,0.81,,263.34,91.46,147.94,, 0.94 ,,,,,,,,,,0.281406036,0.46,,0.002898551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TERMITES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Termite treatment as described to top of filling and walls.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m2,325, 0.02 ,, 7.55 ,0.31,,100.19,6.86,0.00,,, 2.17 ,,,,,,,,,0.02,,,,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,STRUCTURAL CONCRETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PLAIN CONCRETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Unreinforced concrete (Grade 10 - 20 mm stone) in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50 mm (Nominal) blinding under coloumn bases.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m2,, 2.13 ,, -   ,11.24,,0.00,0.00,0.00,,,,,0,0,,,,,,2.127404847,,,,,,0.253,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50 mm Ditto under footings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m2,,,, -   ,,,0.00,0.00,0.00,,,,,0,0,,,,,,9.1122625,,,,,,0.253,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Vibrated reinforced concrete (Grade 30-20 mm stone) in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Footings.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m3,27, 42.55 ,," 1,148.80 ",273.66,,"7,388.80","1,044.36",96.41,,,, 22.67 , 225.72 , 20.74 ,,,,,,38.68008813,3.570833333,,,,0.839575,8.36,0.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Column bases.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m3,, 42.55 ,, -   ,273.66,,0.00,0.00,0.00,,,, -   , -   , -   ,,,,,,38.68008813,3.570833333,,,,0.839575,8.36,0.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Surface beds and thicknings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m3,33, 42.55 ,," 1,404.09 ",273.66,,"9,030.76","1,276.44",117.84,,,, 27.71 , 275.88 , 25.34 ,,,,,,38.68008813,3.570833333,,,,0.839575,8.36,0.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Columns.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m3,, 42.55 ,, -   ,273.66,,0.00,0.00,0.00,,,, -   , -   , -   ,,,,,,38.68008813,3.570833333,,,,0.839575,8.36,0.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sundries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Strike off  and cure top of concrete.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m2,325, 0.77 ,, 251.51 ,0.77,,251.51,228.64,0.00,,,,,,,,,,,,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Set in position and cast 5 x 30 mm fish tail lugs into top of concrete of accurate centres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,No.,,,, -   ,,,0.00,0.00,0.00,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Take delivery,set in position and cast into concrete of accurate centres set of two 12 mm diameter holding down bolts each not exceeding 300 mm long.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,No.,,,, -   ,,,0.00,0.00,0.00,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Take delivery,set in position and cast into concrete 16 mm diameter holding down bolts .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,No.,,,, -   ,,,0.00,0.00,0.00,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sawn formwork as described,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sides of square or rectangular columns in narrow widths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m2,,,, -   ,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
